1094,SUELA TEXI SIN VIRA,35,CAFE,66
1095,SUELA TEXI SIN VIRA,36,CAFE,1
1096,SUELA TEXI SIN VIRA,37,CAFE,7
1097,SUELA TEXI SIN VIRA,38,CAFE,11
1098,SUELA TIGER GR,34,BLANCO,26
1099,SUELA TIGER GR,35,BLANCO,104
1100,SUELA TIGER GR,36,BLANCO,15
1101,SUELA TIGER GR,38,BLANCO,30
1102,SUELA TIGER GR,39,BLANCO,83
1103,SUELA TIGER GR,40,BLANCO,40
1104,SUELA TIGER GR,34,NEGRO,55
1105,SUELA TIGER GR,35,NEGRO,53
1106,SUELA TIGER GR,36,NEGRO,25
1107,SUELA TIGER GR,37,NEGRO,90
1108,SUELA TIGER GR,38,NEGRO,35
1109,SUELA TIGER GR,39,NEGRO,32
1110,SUELA TIGER GR,40,NEGRO,21
1111,SUELA TIGER MED,27,BLANCO,2
1112,SUELA TIGER MED,28,BLANCO,5
1113,SUELA TIGER MED,29,BLANCO,5
1114,SUELA TIGER MED,33,NEGRO,1
1115,SUELA TITA,34,CREPE,82
1116,SUELA TITA,35,CREPE,43
1117,SUELA TITA,38,CREPE,21
1118,SUELA TITA,39,CREPE,20
1119,SUELA TITA,40,CREPE,34
1120,SUELA TITA,34,NEGRO,9
1121,SUELA TITA,36,NEGRO,5
1122,SUELA TITA,39,NEGRO,5
1123,SUELA TITA,40,NEGRO,4
1124,SUELA TOKIO,34,BLANCO,141
1125,SUELA TOKIO,35,BLANCO,704
1126,SUELA TOKIO,36,BLANCO,1239
1127,SUELA TOKIO,37,BLANCO,1172
1128,SUELA TOKIO,38,BLANCO,1124
1129,SUELA TOKIO,39,BLANCO,854
1130,SUELA TOKIO,40,BLANCO,409
1131,SUELA TOKIO,34,NEGRO,6
1132,SUELA TOKIO,35,NEGRO,35
1133,SUELA TOKIO,36,NEGRO,61
1134,SUELA TOKIO,38,NEGRO,51
1135,SUELA TOKIO,40,NEGRO,59
1136,SUELA TOKIO,34,KLIM,22
1137,SUELA TOKIO,35,KLIM,68
1138,SUELA TOKIO,36,KLIM,28
1139,SUELA TOKIO,37,KLIM,23
1140,SUELA TOKIO,38,KLIM,21
1141,SUELA TOKIO,39,KLIM,22
1142,SUELA TOKIO,40,KLIM,8
1143,SUELA TRUMP,33,BLANCO,1
1144,SUELA TRUMP,34,BLANCO,34
1145,SUELA TRUMP,35,BLANCO,79
1146,SUELA TRUMP,36,BLANCO,168
1147,SUELA TRUMP,37,BLANCO,148
1148,SUELA TRUMP,38,BLANCO,12
1149,SUELA TRUMP,39,BLANCO,51
1150,SUELA TRUMP,40,BLANCO,13
1151,SUELA TRUMP,41,BLANCO,2
1152,SUELA TRUMP,33,NEGRO,47
1153,SUELA TRUMP,35,NEGRO,57
1154,SUELA TRUMP,36,NEGRO,26
1155,SUELA TRUMP,37,NEGRO,34
1156,SUELA TRUMP,38,NEGRO,62
1157,SUELA TRUMP,40,NEGRO,8
1158,SUELA TRUMP,33,KLIM,39
1159,SUELA TRUMP,34,KLIM,7
1160,SUELA TRUMP,35,KLIM,52
1161,SUELA TRUMP,36,KLIM,26
1162,SUELA TRUMP,37,KLIM,3
1163,SUELA TRUMP,38,KLIM,5
1164,SUELA TRUMP,39,KLIM,58
1165,SUELA TRUMP,40,KLIM,29
1166,SUELA VALENTINA,36,CREPE,12
1167,SUELA VALENTINA,37,CREPE,16
1168,SUELA VALENTINA,38,CREPE,21
1169,SUELA VALENTINA,39,CREPE,3
1170,SUELA VALENTINA,40,CREPE,6
1171,SUELA VALEX PUNTUDA,35,CREPE,119
1172,SUELA VALEX PUNTUDA,36,CREPE,153
1173,SUELA VALEX PUNTUDA,37,CREPE,209
1174,SUELA VALEX PUNTUDA,38,CREPE,151
1175,SUELA VALEX PUNTUDA,39,CREPE,159
1176,SUELA VALEX PUNTUDA,40,CREPE,69
1177,SUELA VALEX PUNTUDA,35,NEGRO,120
1178,SUELA VALEX PUNTUDA,36,NEGRO,231
1179,SUELA VALEX PUNTUDA,37,NEGRO,186
1180,SUELA VALEX PUNTUDA,38,NEGRO,120
1181,SUELA VALEX PUNTUDA,39,NEGRO,80
1182,SUELA VALEX PUNTUDA,40,NEGRO,35
1183,SUELA VALEX REDONDA,36,CREPE,330
1184,SUELA VALEX REDONDA,37,CREPE,595
1185,SUELA VALEX REDONDA,38,CREPE,163
1186,SUELA VALEX REDONDA,39,CREPE,7
1187,SUELA VALEX REDONDA,40,CREPE,135
1188,SUELA VALEX REDONDA,35,NEGRO,328
1189,SUELA VALEX REDONDA,36,NEGRO,54
1190,SUELA VALEX REDONDA,37,NEGRO,20
1191,SUELA VALEX REDONDA,38,NEGRO,19
1192,SUELA VANNE GRANDE,34,BLANCO,53
1193,SUELA VANNE GRANDE,35,BLANCO,92
1194,SUELA VANNE GRANDE,36,BLANCO,165
1195,SUELA VANNE GRANDE,37,BLANCO,216
1196,SUELA VANNE GRANDE,38,BLANCO,211
1197,SUELA VANNE GRANDE,39,BLANCO,91
1198,SUELA VANNE GRANDE,40,BLANCO,18
1199,SUELA VANNE GRANDE,41,BLANCO,33
1200,SUELA VANNE GRANDE,42,BLANCO,55
1201,SUELA VANNE GRANDE,34,NEGRO,8
1202,SUELA VANNE GRANDE,35,NEGRO,7
1203,SUELA VANNE GRANDE,36,NEGRO,7
1204,SUELA VANNE GRANDE,37,NEGRO,35
1205,SUELA VANNE GRANDE,38,NEGRO,48
1206,SUELA VANNE GRANDE,39,NEGRO,87
1207,SUELA VANNE GRANDE,40,NEGRO,54
1208,SUELA VANNE GRANDE,41,NEGRO,62
1209,SUELA VANNE GRANDE,42,NEGRO,41
1210,SUELA VANNE GRANDE,34,KLIM,43
1211,SUELA VANNE GRANDE,35,KLIM,83
1212,SUELA VANNE GRANDE,36,KLIM,10
1213,SUELA VANNE GRANDE,38,KLIM,2
1214,SUELA VANNE GRANDE,41,KLIM,1
1215,SUELA VANNE GRANDE,37,VAINILLA,11
1216,SUELA VANNE MEDIANA,27,BLANCO,12
1217,SUELA VANNE MEDIANA,29,BLANCO,4
1218,SUELA VANNE MEDIANA,30,BLANCO,6
1219,SUELA VANNE MEDIANA,31,BLANCO,41
1220,SUELA VANNE MEDIANA,32,BLANCO,23
1221,SUELA VANNE MEDIANA,33,BLANCO,40
1222,SUELA VANNE MEDIANA,34,BLANCO,10
1223,SUELA VANNE MEDIANA,35,BLANCO,15
1224,SUELA VANNE MEDIANA,36,BLANCO,45
1225,SUELA VANNE MEDIANA,37,BLANCO,1
1226,SUELA VANNE MEDIANA,38,BLANCO,4
1227,SUELA VANNE MEDIANA,39,BLANCO,2
1228,SUELA VERSA GRANDE,34,BLANCO,6
1229,SUELA VERSA GRANDE,35,BLANCO,73
1230,SUELA VERSA GRANDE,36,BLANCO,41
1231,SUELA VERSA GRANDE,37,BLANCO,64
1232,SUELA VERSA GRANDE,38,BLANCO,6
1233,SUELA VERSA GRANDE,39,BLANCO,2
1234,SUELA VERSA GRANDE,40,BLANCO,6
1235,SUELA VERSA GRANDE,35,NEGRO,3
1236,SUELA VERSA GRANDE,36,NEGRO,15
1237,SUELA VERSA GRANDE,37,NEGRO,6
1238,SUELA VERSA GRANDE,38,NEGRO,7
1239,SUELA VERSA GRANDE,34,KLIM,2
1240,SUELA VERSA GRANDE,36,KLIM,99
1241,SUELA VERSA GRANDE,37,KLIM,14
1242,SUELA VERSA GRANDE,38,KLIM,16
1243,SUELA VERSA GRANDE,39,KLIM,3
1244,SUELA VERSA GRANDE,40,KLIM,1
1245,SUELA VERSA GRANDE,34,VAINILLA,34
1246,SUELA X9 TRENZA,34,BLANCO,30
1247,SUELA X9 TRENZA,35,BLANCO,116
1248,SUELA X9 TRENZA,36,BLANCO,10
1249,SUELA X9 TRENZA,37,BLANCO,53
1250,SUELA X9 TRENZA,38,BLANCO,5
1251,SUELA X9 TRENZA,40,BLANCO,12
1252,SUELA X9 TRENZA,42,BLANCO,9
1253,SUELA X9 TRENZA,35,NEGRO,11
1254,SUELA X9 TRENZA,36,NEGRO,55
1255,SUELA X9 TRENZA,37,NEGRO,69
1256,SUELA X9 TRENZA,38,NEGRO,104
1257,SUELA X9 TRENZA,39,NEGRO,42
1258,SUELA X9 TRENZA,40,NEGRO,59
1259,SUELA X9 TRENZA,41,NEGRO,88
1260,SUELA X9 TRENZA,42,NEGRO,69
1261,SUELA YENY,34,BLANCO,26
1262,SUELA YENY,35,BLANCO,7
1263,SUELA YENY,36,BLANCO,54
1264,SUELA YENY,37,BLANCO,25
1265,SUELA YENY,38,BLANCO,1
1266,SUELA YENY,40,BLANCO,12
1267,SUELA YENY,36,NEGRO,93
1268,SUELA YENY,34,KLIM,76
1269,SUELA YENY,35,KLIM,30
1270,SUELA YENY,36,KLIM,50
1271,SUELA YENY,37,KLIM,15
1272,SUELA YENY,38,KLIM,20
1273,SUELA YENY,39,KLIM,44
1274,SUELA YENY,40,KLIM,19
1275,SUELA YENY,35,CARTON,1
1276,SUELA YENY,37,CARTON,26
1277,SUELA ZARA,34,BLANCO,5
1278,SUELA ZARA,38,BLANCO,25
1279,SUELIN BEIRA,35,CREPE,29
1280,SUELIN BEIRA,36,CREPE,50
1281,SUELIN BEIRA,37,CREPE,47
1282,SUELIN CANOA PUNTOS,34,CREPE,26
1283,SUELIN CANOA PUNTOS,35,CREPE,14
1284,SUELIN CANOA PUNTOS,36,CREPE,52
1285,SUELIN CANOA PUNTOS,37,CREPE,112
1286,SUELIN CANOA PUNTOS,38,CREPE,15
1287,SUELIN CANOA PUNTOS,39,CREPE,29
1288,SUELIN CANOA PUNTOS,40,CREPE,34
1289,SUELIN CRAZY,34,BLANCO,75
1290,SUELIN CRAZY,35,BLANCO,6
1291,SUELIN CRAZY,36,BLANCO,7
1292,SUELIN CRAZY,37,BLANCO,9
1293,SUELIN CRAZY,38,BLANCO,56
1294,SUELIN CRAZY,39,BLANCO,2
1295,SUELIN CRAZY,40,BLANCO,8
1296,SUELIN LISS,35,CREPE,28
1297,SUELIN LISS,36,CREPE,77
1298,SUELIN LISS,37,CREPE,19
1299,SUELIN LISS,40,CREPE,30
1300,SUELIN MAOLI 5/2,34,NEGRO,182
1301,SUELIN MAOLI 5/2,35,NEGRO,150
1302,SUELIN MAOLI 5/2,36,NEGRO,150
1303,SUELIN MAOLI 5/2,38,NEGRO,100
1304,SUELIN MAOLI 7/2,36,NEGRO,61
1305,SUELIN MAOLI 7/2,37,NEGRO,49
1306,SUELIN MAOLI 7/2,38,NEGRO,60
1307,SUELIN MEDIA PLA 5,36,CREPE,200
1308,SUELIN MEDIA PLA 5,37,CREPE,250
1309,SUELIN PAULA,35,CREPE,19
1310,TAPETE BARDAS 1,0,CREPE,227
1311,TAPETE BARDAS 2,0,BLANCO,96
1312,TAPETE BARDAS 2,0,CREPE,326
1313,TAPETE FLOWER MEDIANO,0,CREPE,36
1314,TAPETE JHON D,0,CREPE,609
1315,TAPETE LANY 1,0,NEGRO,714
1316,TAPETE LANY 2,0,CREPE,232
1317,TAPETE LINE 1,0,CREPE,7
1318,TAPETE MARKERS,0,CREPE,30
1319,TAPETE MASOF,0,CREPE,332
1320,TAPETE SACHA,0,CREPE,740
1321,TAPETE SIERRA,0,BLANCO,13
1322,TAPETE SIERRA,0,CREPE,47
1323,TAPETE SIERRA TROQUELADO FLOWER,36,CREPE,17
1324,TAPETE SIERRA TROQUELADO FLOWER,37,CREPE,30
1325,TAPETE SIERRA TROQUELADO FLOWER,38,CREPE,50
1326,TAPETE SIERRA TROQUELADO FLOWER,39,CREPE,43
1327,TAPETE SIERRA TROQUELADO FLOWER,40,CREPE,21
1328,TAQUITOS,0,CREPE,144
1329,TUBULAR JHON D,34,CREPE,2
1330,TUBULAR JHON D,38,CREPE,2
1331,TUBULAR JHON D,40,CREPE,52
